Node Number	Directional Deformation (µm)
6944	2.5657
6945	2.5368
6946	2.3927
6947	2.4121
6948	2.3417
6949	2.2978
6950	-2.9549e-002
6951	-4.388e-002
6952	-3.4115e-002
6953	-3.5662e-002
6954	-4.9211e-002
6955	-2.7186e-002
6956	-4.4341e-002
6957	-5.2035e-002
6958	-3.212e-002
6959	-2.1478e-002
6960	3.2146e-002
6961	5.2136e-002
6962	3.929e-002
6963	4.7578e-002
6964	5.9643e-002
6965	4.8911e-002
6966	2.9573e-002
6967	-1.958e-002
6968	-6.0138e-003
6969	-1.2227e-002
6970	-8.1401e-003
6971	-8.8407e-003
6972	-2.2354e-002
6973	-1.5128e-002
6974	1.0634e-002
6975	7.7604e-003
6976	1.3139e-002
6977	1.2206e-002
6978	8.5038e-003
6979	8.8926e-003
6980	6.4322e-003
6981	3.0529e-003
6982	6.1768e-003
6983	4.0684e-003
6984	7.8243e-003
6985	3.9846e-003
6986	3.0992e-003
6987	9.9766e-003
6988	9.7037e-003
6989	4.1952e-003
6990	5.1557e-003
6991	6.0602e-003
6992	7.6266e-003
6993	1.0674e-002
6994	2.6342e-003
6995	1.3111e-002
6996	6.4494e-003
6997	1.1695e-002
6998	1.1482e-002
6999	6.8393e-003
7000	7.6805e-003
7001	9.2407e-003
7002	6.116e-003
7003	1.0011e-002
7004	3.4278e-002
7005	6.6306e-002
7006	5.6158e-002
7007	3.6839e-002
7008	6.2432e-002
7009	4.0111e-002
7010	4.9307e-002
7011	6.0229e-002
7012	0.10248
7013	0.13791
7014	0.12578
7015	0.10376
7016	0.12158
7017	0.10519
7018	6.2935e-002
7019	4.043e-002
7020	4.8577e-002
7021	6.0468e-002
7022	3.3923e-002
7023	3.9358e-002
7024	4.5684e-002
7025	-2.3221e-004
7026	6.4599e-004
7027	-5.4605e-003
7028	-8.0715e-003
7029	-4.753e-003
7030	-4.1448e-003
7031	6.4166e-003
7032	2.0796e-003
7033	7.1685e-003
7034	3.6415e-003
7035	4.0631e-003
7036	5.6287e-003
7037	1.2036e-003
7038	6.4809e-003
7039	6.5646e-003
7040	7.3283e-003
7041	4.4467e-003
7042	8.8705e-003
7043	1.0281e-002
7044	1.0979e-002
7045	3.0944e-003
7046	-1.0188e-002
7047	-1.0289e-002
7048	-9.7737e-003
7049	-1.0725e-002
7050	-1.0653e-002
7051	-9.5366e-003
7052	-1.083e-002
7053	-1.0612e-002
7054	-9.0495e-003
7055	-1.0348e-002
7056	-7.2987e-004
7057	-7.041e-004
7058	-6.7407e-004
7059	-4.3434e-004
7060	-7.2021e-004
7061	-4.0206e-004
7062	7.0995e-004
7063	6.0886e-003
7064	-1.3887e-003
7065	1.3276e-002
7066	1.5694e-004
7067	3.6374e-003
7068	8.4083e-003
7069	1.3008e-003
7070	1.1581e-002
7071	0.77895
7072	0.82655
7073	0.84957
7074	0.79639
7075	0.8589
7076	0.75916
7077	0.72937
7078	0.92665
7079	1.6162
7080	1.7143
7081	1.5818
7082	1.6514
7083	1.7397
7084	1.4931
7085	1.5073
7086	1.6471
7087	1.6829
7088	1.538
7089	1.7076
7090	1.5695
7091	1.5106
7092	1.8436
7093	1.5194
7094	0.20934
7095	0.31805
7096	0.23657
7097	0.26305
7098	0.34337
7099	0.44938
7100	0.12266
7101	0.13072
7102	0.24931
7103	0.17034
7104	0.17137
7105	0.28162
7106	0.11852
7107	0.234
7108	0.12003
7109	0.39139
7110	-8.812e-004
7111	7.7387e-003
7112	6.1395e-003
7113	-2.5976e-003
7114	2.802e-004
7115	-4.5054e-003
7116	-9.713e-003
7117	-1.3529e-002
7118	-2.2527e-004
7119	-1.4516e-002
7120	-8.7574e-003
7121	-1.5401e-003
7122	-8.6995e-003
7123	-1.1879e-002
7124	-5.062e-003
7125	-5.6377e-003
7126	-8.1961e-003
7127	-4.4351e-003
7128	-1.2472e-002
7129	1.7638e-003
7130	-1.6942e-002
7131	-5.6609e-003
7132	7.9814e-003
7133	1.314e-003
7134	1.2702e-002
7135	3.3783e-003
7136	2.1019e-003
7137	6.8683e-003
7138	1.2598e-003
7139	1.6001e-002
7140	1.3096e-002
7141	9.0526e-003
7142	2.4936e-002
7143	2.4668e-002
7144	1.8035e-002
7145	0.81709
7146	0.86492
7147	0.90493
7148	0.85048
7149	0.89958
7150	0.8027
7151	0.93265
7152	6.5768e-002
7153	0.13001
7154	0.11683
7155	7.9446e-002
7156	8.1371e-002
7157	0.11097
7158	6.6394e-002
7159	0.12499
7160	1.795
7161	1.6508
7162	1.7356
7163	1.7397
7164	1.6435
7165	1.6344
7166	1.7608
7167	0.39416
7168	0.25451
7169	0.34957
7170	0.25205
7171	0.36023
7172	0.22016
7173	0.44744
7174	6.8606e-003
7175	2.1665e-003
7176	1.3411e-002
7177	1.1312e-002
7178	1.487e-003
7179	5.7797e-003
7180	1.1666e-002
7181	1.8625e-003
7182	2.8951e-003
7183	2.0563e-002
7184	2.7095e-002
7185	-8.7267e-003
7186	-5.4285e-003
7187	-2.2128e-002
7188	5.3564e-002
7189	1.5592e-002
7190	2.803e-002
7191	1.0974e-002
7192	1.2336e-002
7193	1.571e-002
7194	2.5625e-002
7195	1.5509e-002
7196	1.5172e-002
7197	1.7867e-002
7198	2.231e-004
7199	-8.2193e-003
7200	1.7578e-003
7201	9.1543e-003
7202	-1.9043e-002
7203	2.6053e-002
7204	1.3142e-003
7205	1.178e-003
7206	2.1876e-003
7207	1.6301e-003
7208	1.2738e-003
7209	1.6794e-003
7210	1.9955e-003
7211	1.4005e-003
7212	1.2237e-003
7213	1.5665e-002
7214	1.5692e-002
7215	1.9812e-002
7216	1.8351e-002
7217	1.7179e-002
7218	1.7971e-002
7219	2.026e-002
7220	1.5616e-002
7221	2.338e-002
7222	1.2089e-002
7223	0.88047
7224	0.8876
7225	0.86169
7226	0.91595
7227	0.87032
7228	0.91595
7229	0.92112
7230	0.93985
7231	0.86221
7232	0.94403
7233	5.3834e-002
7234	3.172e-002
7235	7.4749e-002
7236	7.7612e-002
7237	3.769e-002
7238	4.9038e-002
7239	8.3501e-002
7240	1.2108e-002
7241	0.1108
7242	1.0654
7243	1.0306
7244	1.1945
7245	1.1473
7246	1.0752
7247	1.1224
7248	1.1949
7249	1.0314
7250	1.2613
7251	3.8679e-002
7252	2.253e-002
7253	2.7994e-002
7254	4.5364e-002
7255	2.1009e-002
7256	2.021e-002
7257	3.7084e-002
7258	2.0144e-002
7259	5.2739e-002
7260	0.87175
7261	0.89834
7262	0.93919
7263	0.88736
7264	0.92512
7265	0.94035
7266	0.91698
7267	0.89263
7268	0.74948
7269	0.82583
7270	0.75
7271	0.81963
7272	0.78668
7273	0.85724
7274	0.84845
7275	0.75896
7276	0.74931
7277	0.92126
7278	0.72509
7279	0.36032
7280	0.26405
7281	0.1366
7282	0.28233
7283	0.19452
7284	0.1594
7285	0.33332
7286	0.1956
7287	6.7921e-002
7288	0.47558
7289	0.23007
7290	0.21022
7291	0.17178
7292	9.3807e-002
7293	0.17587
7294	0.12727
7295	0.10002
7296	0.12653
7297	6.9897e-002
7298	0.23917
7299	2.3746
7300	2.5923
7301	2.5749
7302	2.4498
7303	2.6486
7304	2.3408
7305	2.656
7306	2.4824
7307	2.2683
7308	2.8205
7309	2.8392e-002
7310	2.1573e-002
7311	2.2956e-002
7312	1.6216e-002
7313	3.193e-002
7314	1.7063e-002
7315	2.6227e-002
7316	2.1473e-002
7317	3.7595e-003
7318	6.4022e-003
7319	6.466e-003
7320	4.6589e-003
7321	3.7414e-003
7322	7.139e-003
7323	4.6935e-003
7324	5.874e-003
7325	0.33921
7326	0.27518
7327	0.34029
7328	0.27081
7329	0.21781
7330	0.18475
7331	0.20364
7332	0.28003
7333	0.22154
7334	0.26504
7335	0.27369
7336	0.18551
7337	0.23579
7338	0.19026
7339	0.17248
7340	0.1696
7341	1.3209
7342	1.5302
7343	1.7242
7344	1.3216
7345	1.7721
7346	1.5942
7347	1.433
7348	1.1426
7349	1.8974
7350	2.0803e-002
7351	1.8343e-002
7352	2.1993e-002
7353	1.3467e-002
7354	1.565e-002
7355	1.1216e-002
7356	1.0698e-002
7357	8.6234e-003
7358	2.0552e-002
7359	0.18658
7360	0.23596
7361	0.24361
7362	0.20281
7363	0.15202
7364	0.13848
7365	0.15657
7366	8.9129e-002
7367	0.22793
7368	0.32936
7369	2.7189
7370	2.3985
7371	2.5786
7372	2.326
7373	2.6721
7374	2.4842
7375	2.6642
7376	2.8009
7377	2.2416
7378	2.5431e-003
7379	2.742e-003
7380	3.1074e-003
7381	2.292e-003
7382	1.8378e-003
7383	2.6057e-003
7384	2.1376e-003
7385	3.9037e-003
7386	3.8003e-003
7387	3.6556e-003
7388	4.9419e-003
7389	4.8449e-003
7390	5.5415e-003
7391	3.7166e-003
7392	3.8762e-003
7393	5.2402e-003
7394	9.1879e-003
7395	4.0683e-002
7396	3.8285e-002
7397	1.9874e-002
7398	9.413e-003
7399	1.1235e-002
7400	1.8309e-002
7401	7.1891e-003
7402	1.9062e-002
7403	6.2889e-002
7404	5.244e-003
7405	2.7439e-002
7406	2.0639e-002
7407	1.8084e-002
7408	7.1208e-003
7409	2.2807e-003
7410	1.1678e-002
7411	3.5062e-002
7412	-4.3479e-003
7413	3.7007e-002
7414	2.8663e-002
7415	1.2774e-002
7416	2.1764e-002
7417	3.2814e-002
7418	1.4598e-002
7419	2.0638e-002
7420	1.0778e-002
7421	5.6704e-002
7422	5.1396e-002
7423	3.5493e-002
7424	1.5456e-002
7425	5.1993e-003
7426	2.8566e-002
7427	1.8299e-002
7428	0.30634
7429	0.60669
7430	0.41443
7431	0.72529
7432	0.59048
7433	0.36285
7434	0.32343
7435	0.59745
7436	2.9261
7437	3.0722
7438	3.0771
7439	2.8039
7440	3.1546
7441	2.816
7442	3.2658
7443	2.6868
7444	2.8312
7445	0.6008
7446	0.52535
7447	0.41862
7448	0.35172
7449	0.7395
7450	0.65499
7451	2.3891
7452	2.6992
7453	2.5377
7454	2.2465
7455	2.5277
7456	2.6316
7457	2.4087
7458	2.5668
7459	2.7498
7460	2.299e-002
7461	1.6874e-002
7462	1.5571e-002
7463	3.9767e-003
7464	4.9736e-003
7465	1.088e-002
7466	-8.0903e-003
7467	1.9949e-002
7468	1.8073e-002
7469	6.5229e-003
7470	3.3025e-002
7471	8.3235e-003
7472	2.8513e-002
7473	2.5016e-002
7474	8.1672e-003
7475	1.952e-002
7476	1.2789e-002
7477	3.9068e-002
7478	4.0002e-003
7479	2.8759e-003
7480	6.5789e-003
7481	8.7798e-003
7482	6.1902e-003
7483	2.8384e-003
7484	4.583e-003
7485	1.5937e-003
7486	4.5496e-003
7487	1.224e-003
7488	3.0335e-003
7489	1.158e-003
7490	2.5279e-003
7491	1.4058e-003
7492	8.6438e-003
7493	2.3056e-003
7494	1.6843e-003
7495	1.4834e-002
7496	1.2105e-002
7497	7.0352e-003
7498	5.0179e-004
7499	6.2401e-003
7500	1.6501e-002
7501	-2.3302e-003
7502	3.5821e-002
7503	3.4918e-002
7504	1.0908e-002
7505	-5.9424e-003
7506	1.1716e-002
7507	-6.1925e-003
7508	1.1994e-002
7509	1.5075e-002
7510	2.0232e-002
7511	1.877e-002
7512	1.8201e-002
7513	1.4451e-002
7514	1.3295e-002
7515	1.7846e-002
7516	6.2297e-003
7517	1.1568e-002
7518	1.2841e-002
7519	8.3877e-003
7520	6.6769e-003
7521	1.0728e-002
7522	1.1255e-002
7523	7.7518e-003
7524	1.0032e-002
7525	3.6178e-002
7526	3.0911e-002
7527	1.7004e-002
7528	1.6843e-003
7529	6.0945e-003
7530	2.0305e-002
7531	1.4709e-002
7532	1.6239e-002
7533	1.0744e-002
7534	1.5689e-002
7535	-4.2462e-005
7536	-7.1257e-005
7537	1.8032e-002
7538	8.7693e-003
7539	-1.7314e-003
7540	3.2046
7541	2.8585
7542	3.043
7543	3.2026
7544	2.9478
7545	2.8968
7546	3.1393
7547	3.1488
7548	3.0618
7549	1.2654
7550	1.4727
7551	1.3376
7552	1.5854
7553	1.3247
7554	1.4852
7555	1.292
7556	1.4499
7557	1.3868
7558	0.72917
7559	0.79214
7560	0.8048
7561	0.84962
7562	0.70848
7563	0.72807
7564	9.2652e-002
7565	0.16526
7566	0.11556
7567	0.20047
7568	0.10515
7569	0.17655
7570	0.11641
7571	0.15894
7572	7.4185e-002
7573	0.95925
7574	0.93125
7575	0.94156
7576	0.9445
7577	0.9561
7578	0.95227
7579	0.95578
7580	0.93718
7581	1.0051
7582	0.96961
7583	0.97971
7584	0.99302
7585	1.0124
7586	0.99211
7587	1.0062
7588	2.1556e-002
7589	-1.9252e-004
7590	1.5404e-002
7591	3.6813e-003
7592	1.1055e-002
7593	1.2431e-002
7594	3.1831e-002
7595	4.9891e-002
7596	2.2638e-002
7597	2.8154e-003
7598	6.4448e-003
7599	3.9855e-002
7600	2.5931e-002
7601	6.3701e-002
7602	-1.4404e-002
7603	6.6314e-003
7604	2.5321e-002
7605	2.0255e-002
7606	2.5011e-002
7607	1.7401e-002
7608	1.3649e-002
7609	1.639e-002
7610	2.7221e-002
7611	1.6099e-002
7612	1.7052e-002
7613	2.7205e-002
7614	2.3071e-002
7615	2.5398e-002
7616	1.5742e-002
7617	1.5826e-002
7618	0.12501
7619	6.5721e-002
7620	0.11302
7621	8.9962e-002
7622	8.2351e-002
7623	6.412e-002
7624	0.12951
7625	0.10558
7626	5.8255e-002
7627	-9.0692e-003
7628	-7.6919e-003
7629	-8.4694e-003
7630	-7.1166e-003
7631	-8.4841e-003
7632	-7.631e-003
7633	-7.4751e-003
7634	-7.3637e-003
7635	-9.375e-003
7636	4.3039e-002
7637	8.9379e-002
7638	4.1524e-002
7639	8.1724e-002
7640	6.5506e-002
7641	6.0798e-002
7642	1.4806e-002
7643	0.12007
7644	8.6388e-002
7645	4.1053e-002
7646	6.5486e-002
7647	6.5505e-002
7648	4.6564e-002
7649	4.2723e-002
7650	6.1484e-002
7651	3.0845e-002
7652	7.9149e-002
7653	0.12279
7654	5.1078e-002
7655	5.0306e-002
7656	0.13657
7657	8.2018e-002
7658	0.11038
7659	0.11718
7660	3.1349e-002
7661	-7.9128e-003
7662	-6.3913e-003
7663	-6.0281e-003
7664	-8.2806e-003
7665	-7.7029e-003
7666	-5.3381e-003
7667	-5.4595e-003
7668	-7.5429e-003
7669	3.6754e-005
7670	5.7517e-003
7671	1.248e-003
7672	2.8087e-003
7673	3.9607e-003
7674	5.6949e-003
7675	-1.0122e-003
7676	7.9891e-003
7677	-2.5603e-002
7678	-3.1125e-002
7679	-2.8399e-002
7680	-2.5508e-002
7681	-2.6847e-002
7682	-3.3389e-002
7683	-3.104e-002
7684	-3.0589e-002
7685	-1.9513e-002
7686	-1.5465e-003
7687	-2.9613e-003
7688	3.247e-003
7689	1.8378e-003
7690	-4.8421e-003
7691	7.0088e-004
7692	-3.5782e-003
7693	-2.8403e-003
7694	-2.3249e-003
7695	6.3665e-003
7696	6.6435e-002
7697	7.8422e-002
7698	7.3084e-002
7699	7.2687e-002
7700	7.8834e-002
7701	7.79e-002
7702	7.6494e-002
7703	6.8015e-002
7704	1.6567e-002
7705	9.5527e-002
7706	9.2819e-003
7707	-9.2905e-004
7708	7.92e-002
7709	5.7143e-002
7710	4.4699e-002
7711	9.6026e-002
7712	0.44815
7713	0.38469
7714	0.36631
7715	0.46495
7716	0.30768
7717	0.40882
7718	0.52018
7719	8.2864e-002
7720	0.19603
7721	9.8327e-002
7722	0.18865
7723	0.13189
7724	0.14482
7725	6.8077e-002
7726	0.21437
7727	-2.5147e-002
7728	-1.3193e-002
7729	-2.4688e-002
7730	-3.06e-002
7731	-1.8602e-002
7732	-3.0471e-002
7733	-1.7335e-002
7734	-1.316e-002
7735	-2.4152e-002
7736	-4.6351e-002
7737	-4.477e-002
7738	-4.8538e-002
7739	-4.0275e-002
7740	-3.6706e-002
7741	-3.8931e-002
7742	-4.9497e-002
7743	-2.3462e-002
7744	-4.3658e-002
7745	-4.6589e-002
7746	0.69602
7747	0.72472
7748	0.53979
7749	0.6042
7750	0.54953
7751	0.79779
7752	0.78533
7753	0.71414
7754	1.2763
7755	1.0446
7756	1.1342
7757	1.254
7758	1.0662
7759	1.1298
7760	1.2103
7761	1.0146
7762	1.1782
7763	1.1488
7764	0.99638
7765	1.2389
7766	1.0891
7767	1.2183
7768	-2.6467e-003
7769	1.2557e-003
7770	-3.5349e-003
7771	-1.1952e-003
7772	-1.2604e-003
7773	1.5029e-003
7774	-2.3294e-003
7775	1.5362e-002
7776	2.0253e-002
7777	1.8774e-002
7778	1.5586e-002
7779	1.8141e-002
7780	2.1141e-002
7781	2.0408e-002
7782	1.6441e-002
7783	4.3489e-003
7784	4.2197e-003
7785	2.6938e-003
7786	3.3461e-003
7787	6.1435e-003
7788	1.8047e-003
7789	5.3418e-003
7790	2.3935e-003
7791	5.9081e-003
7792	0.45877
7793	0.69343
7794	0.52011
7795	0.5339
7796	0.66456
7797	0.68017
7798	0.6003
7799	0.62591
7800	0.1156
7801	0.13694
7802	0.12589
7803	0.14845
7804	0.1253
7805	0.14101
7806	0.13868
7807	0.6265
7808	0.63095
7809	0.55049
7810	0.72995
7811	0.54524
7812	0.7129
7813	0.64583
7814	1.2968
7815	1.0825
7816	1.1567
7817	1.2711
7818	1.1556
7819	1.0262
7820	1.0808
7821	1.178
7822	0.94144
7823	1.228
7824	0.97182
7825	1.0557
7826	1.1901
7827	1.0767
7828	0.96113
7829	1.1662
7830	1.1377
7831	0.88491
7832	1.2522
7833	1.2593e-002
7834	1.1313e-002
7835	1.148e-002
7836	1.1e-002
7837	1.1007e-002
7838	1.1597e-002
7839	1.2165e-002
7840	1.1246e-002
7841	3.8858e-003
7842	1.8225e-003
7843	3.371e-003
7844	3.2771e-003
7845	2.1591e-003
7846	2.3659e-003
7847	2.2496e-003
7848	1.9043e-004
7849	2.0014e-003
7850	2.5739e-003
7851	1.6545e-003
7852	5.2549e-004
7853	2.5705e-003
7854	5.9818e-005
7855	1.2188e-003
7856	-5.5933e-002
7857	-3.7612e-002
7858	-4.6604e-002
7859	-3.5543e-002
7860	-3.9371e-002
7861	-4.3471e-002
7862	-5.004e-002
7863	-4.8899e-002
7864	4.7246e-002
7865	5.5088e-002
7866	4.8045e-002
7867	6.1426e-002
7868	6.0368e-002
7869	5.2258e-002
7870	7.4826e-002
7871	4.3888e-002
7872	5.6641e-002
7873	0.16443
7874	0.16671
7875	0.1694
7876	0.16168
7877	0.16981
7878	0.16284
7879	0.1564
7880	0.10241
7881	0.12715
7882	0.129
7883	0.11177
7884	0.11082
7885	0.13607
7886	0.10452
7887	0.12667
7888	2.8391e-002
7889	3.1845e-002
7890	3.4393e-002
7891	2.6906e-002
7892	2.7993e-002
7893	3.5525e-002
7894	3.5933e-002
7895	3.6634e-002
7896	2.9275e-002
7897	2.2081e-002
7898	3.2407e-002
7899	2.145e-002
7900	1.9784e-002
7901	3.0526e-002
7902	2.7758e-002
7903	2.6036e-002
7904	1.9209e-002
7905	3.3052e-002
7906	1.7093e-002
7907	4.5705e-002
7908	7.71e-002
7909	-5.5885e-003
7910	3.2273e-003
7911	9.017e-002
7912	9.3122e-002
7913	0.11259
7914	-9.5394e-003
7915	0.212
7916	0.19213
7917	0.27984
7918	0.16625
7919	0.15617
7920	0.23268
7921	0.26481
7922	0.18881
7923	0.19372
7924	0.76661
7925	1.0151
7926	1.0728
7927	0.87381
7928	0.85373
7929	1.1416
7930	0.793
7931	0.90005
7932	2.2481e-003
7933	2.3544e-003
7934	1.0492e-003
7935	1.0347e-003
7936	1.3916e-003
7937	1.5121e-003
7938	9.8725e-004
7939	1.0352e-003
7940	-1.5887e-002
7941	-1.3014e-002
7942	-7.4403e-003
7943	-6.5431e-003
7944	-1.9716e-002
7945	-4.6495e-003
7946	-5.6792e-003
7947	0.52194
7948	0.65871
7949	0.62862
7950	0.6346
7951	0.56383
7952	0.55515
7953	0.53724
7954	0.55289
7955	3.2152e-002
7956	6.367e-002
7957	5.4491e-002
7958	4.8902e-002
7959	3.7367e-002
7960	6.1985e-002
7961	4.3894e-002
7962	3.6187e-002
7963	6.0474e-002
7964	0.71991
7965	0.73879
7966	0.64143
7967	0.82261
7968	0.64332
7969	0.80615
7970	0.57272
7971	0.71236
7972	0.10848
7973	5.5305e-002
7974	9.8155e-002
7975	5.2508e-002
7976	8.3762e-002
7977	6.9936e-002
7978	0.11667
7979	2.6429e-002
7980	0.62565
7981	0.56876
7982	0.63759
7983	0.54448
7984	0.66351
7985	0.55193
7986	0.58862
7987	0.62363
7988	0.54582
7989	0.48237
7990	0.59226
7991	0.54396
7992	0.58108
7993	0.52579
7994	0.4679
7995	0.49747
7996	0.57968
7997	0.15502
7998	9.6448e-002
7999	0.1752
8000	7.7547e-002
8001	0.10755
8002	0.19843
8003	0.14926
8004	0.17108
8005	0.71116
8006	0.75749
8007	0.61148
8008	0.6535
8009	0.78646
8010	0.58174
8011	0.67137
8012	0.50848
8013	1.8477
8014	1.8282
8015	1.53
8016	1.6545
8017	1.516
8018	1.6761
8019	1.8305
8020	3.0452e-002
8021	3.6511e-002
8022	2.5108e-002
8023	2.5476e-002
8024	3.0249e-002
8025	3.6661e-002
8026	2.096e-002
8027	3.7357e-002
8028	-2.2823e-002
8029	-2.6571e-002
8030	-1.8013e-002
8031	-1.929e-002
8032	-1.4756e-002
8033	-1.4768e-002
8034	-1.6359e-002
8035	-2.5844e-002
8036	-2.2121e-002
8037	1.6691e-003
8038	1.3777e-003
8039	2.2138e-004
8040	-1.0904e-003
8041	-2.3241e-003
8042	-1.2676e-003
8043	-2.6702e-003
8044	1.97e-003
8045	-3.3664e-004
8046	-1.5617e-003
8047	5.5489e-002
8048	3.1896e-002
8049	3.2269e-002
8050	5.6231e-002
8051	2.3553e-002
8052	7.6771e-002
8053	7.1875e-002
8054	5.8646e-002
8055	1.344e-002
8056	1.6999
8057	1.72
8058	1.7666
8059	1.7958
8060	1.8601
8061	1.8286
8062	1.84
8063	1.7063
8064	1.8923
8065	-6.7316e-003
8066	-5.9924e-003
8067	-6.9746e-003
8068	-8.5209e-003
8069	-5.4255e-003
8070	-8.1135e-003
8071	-8.7414e-003
8072	-8.1974e-003
8073	-6.983e-003
8074	-1.1146e-002
8075	-4.1779e-003
8076	-8.7083e-003
8077	-4.8655e-003
8078	-2.7835e-003
8079	-6.673e-003
8080	-9.6675e-003
8081	-3.0283e-003
8082	-6.8379e-003
8083	3.0604e-002
8084	2.1194e-002
8085	6.9427e-003
8086	1.1849e-002
8087	1.1012e-002
8088	2.589e-002
8089	1.8103e-002
8090	2.5204e-002
8091	1.0339e-002
8092	1.1357e-002
8093	7.3975e-003
8094	8.2675e-003
8095	5.2656e-003
8096	5.4911e-003
8097	6.3753e-003
8098	1.1216e-002
8099	9.8753e-003
8100	-1.338e-002
8101	-9.7e-003
8102	-6.5678e-003
8103	-1.0024e-002
8104	-6.8354e-003
8105	-1.3245e-002
8106	-1.2476e-002
8107	-1.4102e-002
8108	0.20369
8109	0.12362
8110	0.16335
8111	7.7644e-002
8112	7.351e-002
8113	0.11307
8114	6.882e-002
8115	0.16779
8116	0.12482
8117	6.5643e-002
8118	-6.9573e-003
8119	-1.5919e-002
8120	-1.429e-002
8121	-1.0481e-002
8122	-4.1821e-003
8123	-1.4177e-002
8124	1.2892
8125	1.3751
8126	1.4659
8127	1.4735
8128	1.3951
8129	1.4781
8130	1.4254
8131	0.31532
8132	0.22482
8133	0.27894
8134	0.20751
8135	0.30845
8136	0.25271
8137	0.24189
8138	-8.6164e-003
8139	-7.6518e-003
8140	-8.3953e-003
8141	-6.8433e-003
8142	-8.3175e-003
8143	-7.345e-003
8144	-8.5332e-003
8145	-6.5291e-003
8146	9.3048e-003
8147	4.78e-003
8148	1.381e-002
8149	1.2179e-002
8150	5.8885e-003
8151	7.258e-003
8152	4.2212e-003
8153	1.4737e-002
8154	6.6548e-002
8155	7.7983e-002
8156	9.0374e-002
8157	4.9631e-002
8158	4.0733e-002
8159	3.4123e-002
8160	4.3718e-002
8161	1.37
8162	1.4827
8163	1.2567
8164	1.2775
8165	1.4635
8166	1.3845
8167	1.4435
8168	1.6767e-002
8169	1.9936e-002
8170	1.4088e-002
8171	1.0627e-002
8172	9.7916e-003
8173	1.2708e-002
8174	0.22029
8175	0.18537
8176	0.28274
8177	0.23565
8178	0.19691
8179	0.2573
8180	0.22439
8181	0.18889
8182	1.0003e-002
8183	8.8629e-003
8184	8.4662e-003
8185	8.8113e-003
8186	1.0066e-002
8187	8.0454e-003
8188	-2.1641e-003
8189	-3.496e-003
8190	-3.4984e-003
8191	-5.467e-003
8192	-5.1984e-003
8193	-5.1395e-003
8194	-2.4569e-003
8195	-4.0269e-003
8196	-4.1678e-002
8197	-2.6619e-002
8198	-2.6422e-002
8199	-3.0878e-002
8200	-3.814e-002
8201	-2.6191e-002
8202	-2.4753e-002
8203	-5.9624e-003
8204	-2.7737e-002
8205	-1.3699e-002
8206	-4.2388e-003
8207	-2.2685e-002
8208	-1.7165e-002
8209	1.6644e-003
8210	-9.1336e-005
8211	1.8598e-003
8212	5.0872e-004
8213	1.8906e-003
8214	1.0412e-003
8215	-9.7908e-006
8216	8.5999e-004
8217	2.2482e-002
8218	1.868e-002
8219	2.4664e-002
8220	1.9456e-002
8221	1.6958e-002
8222	1.4908e-002
8223	1.9719e-002
8224	0.11388
8225	8.1364e-002
8226	8.5264e-002
8227	2.0751e-002
8228	4.6854e-002
8229	-1.8904e-003
8230	0.1241
8231	-6.7709e-003
8232	7.3562e-002
8233	5.1312e-002
8234	4.5613e-002
8235	6.7554e-002
8236	5.3264e-002
8237	6.4521e-002
8238	7.4729e-002
8239	3.143e-002
8240	4.3428e-002
8241	5.1763e-002
8242	4.3836e-002
8243	3.0494e-002
8244	3.3606e-002
8245	4.8479e-002
8246	1.899e-002
8247	5.1627e-002
8248	0.61087
8249	0.39197
8250	0.40854
8251	0.50618
8252	0.61433
8253	0.50639
8254	0.42669
8255	0.58905
8256	6.3718e-002
8257	5.7845e-002
8258	4.7169e-002
8259	4.4557e-002
8260	7.7584e-002
8261	7.4815e-002
8262	9.4893e-002
8263	5.3841e-002
8264	2.9113e-002
8265	0.59484
8266	0.39009
8267	0.50114
8268	0.3962
8269	0.56727
8270	0.47319
8271	0.58082
8272	2.7688e-002
8273	2.2321e-002
8274	3.2965e-002
8275	1.758e-002
8276	3.0026e-002
8277	2.0678e-002
8278	1.2802e-002
8279	3.4791e-002
8280	1.8576e-002
8281	-3.653e-002
8282	-3.7865e-002
8283	-2.7085e-002
8284	-2.7986e-002
8285	-3.9411e-002
8286	-3.3027e-002
8287	-2.5873e-002
8288	-3.6451e-002
8289	-1.8392e-002
8290	-1.0024e-002
8291	-1.313e-002
8292	-8.3266e-003
8293	-1.4751e-002
8294	-1.9369e-002
8295	-9.2384e-003
8296	-1.0837e-002
8297	-1.9247e-002
8298	-1.8857e-002
8299	-1.8287e-002
8300	-1.9255e-002
8301	-1.8309e-002
8302	-1.8919e-002
8303	-1.8781e-002
8304	-1.7353e-002
8305	-1.3927e-002
8306	-1.0512e-002
8307	-1.3975e-002
8308	-7.4113e-003
8309	-1.1158e-002
8310	-1.2553e-002
8311	-1.3993e-002
8312	-8.4819e-003
8313	-1.0084e-002
8314	4.3188e-002
8315	5.4356e-002
8316	3.1269e-002
8317	3.6464e-002
8318	6.38e-002
8319	5.8703e-002
8320	3.2015e-002
8321	6.1691e-002
8322	1.5932e-002
8323	9.2367e-002
8324	2.6526e-002
8325	3.7844e-002
8326	1.5939e-002
8327	3.2177e-002
8328	8.1152e-003
8329	1.6322e-002
8330	2.6324e-002
8331	2.5303e-002
8332	1.0794e-002
8333	4.2166e-002
8334	1.213e-002
8335	1.3132e-002
8336	1.3086e-002
